time,evid,arid,phase,network,station
2000-12-13T15:16:05.190000,16,34,S,X,ST25
2000-12-13T15:16:05.940000,16,35,S,X,ST26
2000-12-13T15:17:09.320000,17,1,P,X,ST0 
2000-12-13T15:17:03.580000,17,2,P,X,ST1 
2000-12-13T15:17:05.360000,17,3,S,X,ST1 
2000-12-13T15:17:08.610000,17,4,P,X,ST2 
2000-12-13T15:17:04.570000,17,5,P,X,ST3 
2000-12-13T15:17:13.500000,17,6,S,X,ST4 
2000-12-13T15:17:06.280000,17,7,P,X,ST5 
2000-12-13T15:17:11.710000,17,8,S,X,ST6 
2000-12-13T15:17:05.190000,17,9,P,X,ST7 
2000-12-13T15:17:03.940000,17,10,P,X,ST8 
2000-12-13T15:17:07.120000,17,11,P,X,ST9 
2000-12-13T15:17:04.700000,17,12,P,X,ST10
2000-12-13T15:17:07.300000,17,13,S,X,ST10
2000-12-13T15:17:06.580000,17,14,P,X,ST11
2000-12-13T15:17:03.340000,17,15,P,X,ST12
2000-12-13T15:17:06.690000,17,16,P,X,ST13
2000-12-13T15:17:09.790000,17,17,S,X,ST14
2000-12-13T15:17:06.210000,17,18,P,X,ST15
2000-12-13T15:17:08.630000,17,19,P,X,ST16
2000-12-13T15:17:09.170000,17,20,P,X,ST17
2000-12-13T15:17:06.440000,17,21,P,X,ST19
2000-12-13T15:17:02.800000,17,22,P,X,ST20
2000-12-13T15:17:06.200000,17,23,S,X,ST21
2000-12-13T15:17:02.880000,17,24,P,X,ST22
2000-12-13T15:17:04.180000,17,25,S,X,ST22
2000-12-13T15:17:04.790000,17,26,P,X,ST23
2000-12-13T15:17:08.060000,17,27,P,X,ST26
2000-12-13T15:17:13.020000,17,28,S,X,ST26
2000-12-13T15:18:05.440000,18,1,P,X,ST0 
2000-12-13T15:18:08.510000,18,2,S,X,ST0 
2000-12-13T15:18:04.780000,18,3,P,X,ST1 
2000-12-13T15:18:19.710000,18,4,S,X,ST2 
2000-12-13T15:18:08.510000,18,5,P,X,ST3 
2000-12-13T15:18:05.460000,18,6,P,X,ST4 
2000-12-13T15:18:08.840000,18,7,P,X,ST5 
2000-12-13T15:18:14.310000,18,8,S,X,ST5 
2000-12-13T15:18:05.070000,18,9,P,X,ST7 
2000-12-13T15:18:06.460000,18,10,P,X,ST8 
2000-12-13T15:18:11.200000,18,11,S,X,ST9 
2000-12-13T15:18:08.670000,18,12,P,X,ST10
2000-12-13T15:18:10.560000,18,13,P,X,ST11
2000-12-13T15:18:11.120000,18,14,S,X,ST12
2000-12-13T15:18:03.510000,18,15,P,X,ST13
2000-12-13T15:18:05.260000,18,16,S,X,ST13
2000-12-13T15:18:02.940000,18,17,P,X,ST15
2000-12-13T15:18:04.320000,18,18,S,X,ST15
2000-12-13T15:18:05.010000,18,19,P,X,ST16
2000-12-13T15:18:07.790000,18,20,S,X,ST16
2000-12-13T15:18:05.750000,18,21,P,X,ST17
2000-12-13T15:18:03.220000,18,22,P,X,ST18
2000-12-13T15:18:02.990000,18,23,P,X,ST19
2000-12-13T15:18:04.380000,18,24,S,X,ST19
2000-12-13T15:18:10.500000,18,25,S,X,ST20
2000-12-13T15:18:04.080000,18,26,P,X,ST21
2000-12-13T15:18:06.260000,18,27,S,X,ST21
2000-12-13T15:18:06.730000,18,28,P,X,ST22
2000-12-13T15:18:10.770000,18,29,S,X,ST22
2000-12-13T15:18:03.240000,18,30,P,X,ST23
2000-12-13T15:18:04.830000,18,31,S,X,ST23
2000-12-13T15:18:06.790000,18,32,S,X,ST24
2000-12-13T15:18:03.210000,18,33,P,X,ST25
2000-12-13T15:18:04.790000,18,34,S,X,ST25
2000-12-13T15:18:04.230000,18,35,P,X,ST26
2000-12-13T15:18:06.470000,18,36,S,X,ST26
2000-12-13T15:19:04.060000,19,1,P,X,ST0 
2000-12-13T15:19:05.930000,19,2,P,X,ST1 
2000-12-13T15:19:09.310000,19,3,S,X,ST1 
2000-12-13T15:19:12.780000,19,4,P,X,ST2 
2000-12-13T15:19:09.900000,19,5,P,X,ST3 
2000-12-13T15:19:16.130000,19,6,S,X,ST3 
2000-12-13T15:19:06.220000,19,7,P,X,ST4 
2000-12-13T15:19:09.810000,19,8,S,X,ST4 
2000-12-13T15:19:06.560000,19,9,P,X,ST6 
2000-12-13T15:19:10.500000,19,10,S,X,ST6 
2000-12-13T15:19:10.830000,19,11,S,X,ST7 
2000-12-13T15:19:08.010000,19,12,P,X,ST8 
2000-12-13T15:19:13.180000,19,13,S,X,ST8 
2000-12-13T15:19:08.500000,19,14,P,X,ST9 
2000-12-13T15:19:13.850000,19,15,S,X,ST9 
2000-12-13T15:19:09.930000,19,16,P,X,ST10
2000-12-13T15:19:11.870000,19,17,P,X,ST11
2000-12-13T15:19:19.760000,19,18,S,X,ST11
2000-12-13T15:19:08.070000,19,19,P,X,ST12
2000-12-13T15:19:12.900000,19,20,S,X,ST12
2000-12-13T15:19:02.510000,19,21,P,X,ST13
2000-12-13T15:19:05.180000,19,22,P,X,ST14
2000-12-13T15:19:03.750000,19,23,P,X,ST15
2000-12-13T15:19:05.650000,19,24,S,X,ST15
2000-12-13T15:19:07.820000,19,25,S,X,ST16
2000-12-13T15:19:04.180000,19,26,P,X,ST17
2000-12-13T15:19:06.420000,19,27,S,X,ST17
2000-12-13T15:19:02.900000,19,28,P,X,ST18
2000-12-13T15:19:04.230000,19,29,S,X,ST18
2000-12-13T15:19:02.590000,19,30,P,X,ST19
2000-12-13T15:19:03.700000,19,31,S,X,ST19
2000-12-13T15:19:12.750000,19,32,S,X,ST20
2000-12-13T15:19:05.310000,19,33,P,X,ST21
2000-12-13T15:19:08.020000,19,34,P,X,ST22
2000-12-13T15:19:12.960000,19,35,S,X,ST22
2000-12-13T15:19:04.390000,19,36,P,X,ST23
2000-12-13T15:19:06.720000,19,37,S,X,ST23
2000-12-13T15:19:02.760000,19,38,P,X,ST24
2000-12-13T15:19:04.010000,19,39,S,X,ST24
2000-12-13T15:19:02.880000,19,40,P,X,ST26
2000-12-13T15:19:04.190000,19,41,S,X,ST26
2000-12-13T15:20:09.640000,20,1,P,X,ST0 
2000-12-13T15:20:15.680000,20,2,S,X,ST0 
2000-12-13T15:20:03.690000,20,3,P,X,ST1 
2000-12-13T15:20:13.480000,20,4,S,X,ST2 
2000-12-13T15:20:04.370000,20,5,P,X,ST3 
2000-12-13T15:20:06.750000,20,6,S,X,ST3 
2000-12-13T15:20:07.300000,20,7,P,X,ST6 
2000-12-13T15:20:11.650000,20,8,S,X,ST6 
2000-12-13T15:20:05.560000,20,9,P,X,ST7 
2000-12-13T15:20:07.480000,20,10,P,X,ST9 
2000-12-13T15:20:06.350000,20,11,P,X,ST11
2000-12-13T15:20:11.190000,20,12,S,X,ST13
2000-12-13T15:20:06.270000,20,13,P,X,ST14
2000-12-13T15:20:09.930000,20,14,S,X,ST14
2000-12-13T15:20:06.550000,20,15,P,X,ST15
2000-12-13T15:20:10.570000,20,16,S,X,ST15
2000-12-13T15:20:09.010000,20,17,P,X,ST16
2000-12-13T15:20:15.380000,20,18,S,X,ST17
2000-12-13T15:20:11.930000,20,19,S,X,ST18
2000-12-13T15:20:06.750000,20,20,P,X,ST19
2000-12-13T15:20:02.460000,20,21,P,X,ST20
2000-12-13T15:20:04.330000,20,22,P,X,ST21
2000-12-13T15:20:02.440000,20,23,P,X,ST22
2000-12-13T15:20:05.110000,20,24,P,X,ST23
2000-12-13T15:20:13.500000,20,25,S,X,ST24
2000-12-13T15:20:08.370000,20,26,P,X,ST26
2000-12-13T15:21:06.620000,21,1,P,X,ST1 
2000-12-13T15:21:10.490000,21,2,S,X,ST1 
2000-12-13T15:21:21.940000,21,3,S,X,ST2 
2000-12-13T15:21:10.560000,21,4,P,X,ST3 
2000-12-13T15:21:06.050000,21,5,P,X,ST4 
2000-12-13T15:21:10.060000,21,6,P,X,ST5 
2000-12-13T15:21:07.240000,21,7,P,X,ST6 
2000-12-13T15:21:11.650000,21,8,S,X,ST6 
2000-12-13T15:21:07.070000,21,9,P,X,ST7 
2000-12-13T15:21:11.490000,21,10,S,X,ST7 
2000-12-13T15:21:08.570000,21,11,P,X,ST8 
2000-12-13T15:21:14.150000,21,12,S,X,ST8 
2000-12-13T15:21:08.750000,21,13,P,X,ST9 
2000-12-13T15:21:14.270000,21,14,S,X,ST9 
2000-12-13T15:21:10.630000,21,15,P,X,ST10
2000-12-13T15:21:17.370000,21,16,S,X,ST10
2000-12-13T15:21:20.870000,21,17,S,X,ST11
2000-12-13T15:21:08.790000,21,18,P,X,ST12
2000-12-13T15:21:03.130000,21,19,P,X,ST13
2000-12-13T15:21:05.890000,21,20,P,X,ST14
2000-12-13T15:21:09.260000,21,21,S,X,ST14
2000-12-13T15:21:03.960000,21,22,P,X,ST15
2000-12-13T15:21:06.010000,21,23,S,X,ST15
2000-12-13T15:21:04.660000,21,24,P,X,ST16
2000-12-13T15:21:07.150000,21,25,S,X,ST16
2000-12-13T15:21:02.860000,21,26,P,X,ST18
2000-12-13T15:21:04.160000,21,27,S,X,ST18
2000-12-13T15:21:03.020000,21,28,P,X,ST19
2000-12-13T15:21:04.420000,21,29,S,X,ST19
2000-12-13T15:21:08.560000,21,30,P,X,ST20
2000-12-13T15:21:13.870000,21,31,S,X,ST20
2000-12-13T15:21:05.980000,21,32,P,X,ST21
2000-12-13T15:21:09.400000,21,33,S,X,ST21
2000-12-13T15:21:07.790000,21,34,S,X,ST23
2000-12-13T15:21:02.510000,21,35,P,X,ST24
2000-12-13T15:21:05.090000,21,36,P,X,ST25
2000-12-13T15:21:02.220000,21,37,P,X,ST26
2000-12-13T15:22:08.520000,22,1,S,X,ST0 
2000-12-13T15:22:05.900000,22,2,P,X,ST1 
2000-12-13T15:22:13.290000,22,3,P,X,ST2 
2000-12-13T15:22:21.890000,22,4,S,X,ST2 
2000-12-13T15:22:09.290000,22,5,P,X,ST3 
2000-12-13T15:22:15.220000,22,6,S,X,ST3 
2000-12-13T15:22:06.260000,22,7,S,X,ST4 
2000-12-13T15:22:10.170000,22,8,P,X,ST5 
2000-12-13T15:22:08.260000,22,9,P,X,ST6 
2000-12-13T15:22:05.050000,22,10,P,X,ST7 
2000-12-13T15:22:08.120000,22,11,S,X,ST7 
2000-12-13T15:22:11.610000,22,12,S,X,ST8 
2000-12-13T15:22:10.350000,22,13,S,X,ST9 
2000-12-13T15:22:19.030000,22,14,S,X,ST11
2000-12-13T15:22:08.110000,22,15,P,X,ST12
2000-12-13T15:22:13.060000,22,16,S,X,ST12
2000-12-13T15:22:04.450000,22,17,P,X,ST13
2000-12-13T15:22:10.820000,22,18,S,X,ST14
2000-12-13T15:22:02.780000,22,19,P,X,ST15
2000-12-13T15:22:03.750000,22,20,P,X,ST16
2000-12-13T15:22:05.670000,22,21,S,X,ST16
2000-12-13T15:22:09.930000,22,22,S,X,ST17
2000-12-13T15:22:03.200000,22,23,P,X,ST18
2000-12-13T15:22:04.790000,22,24,S,X,ST18
2000-12-13T15:22:05.530000,22,25,S,X,ST19
2000-12-13T15:22:12.060000,22,26,S,X,ST20
2000-12-13T15:22:05.110000,22,27,P,X,ST21
2000-12-13T15:22:08.080000,22,28,S,X,ST21
2000-12-13T15:22:07.640000,22,29,P,X,ST22
2000-12-13T15:22:12.400000,22,30,S,X,ST22
2000-12-13T15:22:04.230000,22,31,P,X,ST23
2000-12-13T15:22:06.550000,22,32,S,X,ST23
2000-12-13T15:22:07.580000,22,33,S,X,ST24
2000-12-13T15:22:05.950000,22,34,S,X,ST25
2000-12-13T15:23:05.720000,23,1,P,X,ST0 
2000-12-13T15:23:08.970000,23,2,S,X,ST0 
2000-12-13T15:23:04.280000,23,3,P,X,ST1 
2000-12-13T15:23:18.550000,23,4,S,X,ST2 
2000-12-13T15:23:08.200000,23,5,P,X,ST3 
2000-12-13T15:23:06.240000,23,6,P,X,ST4 
2000-12-13T15:23:09.930000,23,7,S,X,ST4 
2000-12-13T15:23:08.090000,23,8,P,X,ST5 
2000-12-13T15:23:09.900000,23,9,S,X,ST6 
2000-12-13T15:23:05.360000,23,10,P,X,ST7 
2000-12-13T15:23:08.590000,23,11,S,X,ST7 
2000-12-13T15:23:06.350000,23,12,P,X,ST8 
2000-12-13T15:23:10.430000,23,13,S,X,ST8 
2000-12-13T15:23:13.410000,23,14,S,X,ST10
2000-12-13T15:23:10.180000,23,15,P,X,ST11
2000-12-13T15:23:16.930000,23,16,S,X,ST11
2000-12-13T15:23:06.440000,23,17,P,X,ST12
2000-12-13T15:23:04.720000,23,18,P,X,ST14
2000-12-13T15:23:03.400000,23,19,P,X,ST15
2000-12-13T15:23:05.080000,23,20,S,X,ST15
2000-12-13T15:23:03.580000,23,21,P,X,ST18
2000-12-13T15:23:05.390000,23,22,S,X,ST18
2000-12-13T15:23:02.960000,23,23,P,X,ST19
2000-12-13T15:23:04.330000,23,24,S,X,ST19
2000-12-13T15:23:06.200000,23,25,P,X,ST20
2000-12-13T15:23:03.660000,23,26,P,X,ST21
2000-12-13T15:23:05.520000,23,27,S,X,ST21
2000-12-13T15:23:10.130000,23,28,S,X,ST22
2000-12-13T15:23:02.930000,23,29,P,X,ST23
2000-12-13T15:23:04.270000,23,30,S,X,ST23
2000-12-13T15:23:04.770000,23,31,S,X,ST25
2000-12-13T15:24:16.570000,24,1,S,X,ST0 
2000-12-13T15:24:04.340000,24,2,P,X,ST1 
2000-12-13T15:24:06.610000,24,3,S,X,ST1 
2000-12-13T15:24:07.910000,24,4,P,X,ST2 
2000-12-13T15:24:03.760000,24,5,P,X,ST3 
2000-12-13T15:24:09.110000,24,6,P,X,ST4 
2000-12-13T15:24:14.870000,24,7,S,X,ST4 
2000-12-13T15:24:05.900000,24,8,P,X,ST5 
2000-12-13T15:24:09.370000,24,9,S,X,ST5 
2000-12-13T15:24:07.050000,24,10,S,X,ST8 
2000-12-13T15:24:03.780000,24,11,P,X,ST10
2000-12-13T15:24:05.780000,24,12,S,X,ST10
2000-12-13T15:24:02.890000,24,13,P,X,ST12
2000-12-13T15:24:04.150000,24,14,S,X,ST12
2000-12-13T15:24:07.490000,24,15,P,X,ST13
2000-12-13T15:24:12.070000,24,16,S,X,ST13
2000-12-13T15:24:06.690000,24,17,P,X,ST14
2000-12-13T15:24:10.590000,24,18,S,X,ST14
2000-12-13T15:24:07.090000,24,19,P,X,ST15
2000-12-13T15:24:11.470000,24,20,S,X,ST15
2000-12-13T15:24:15.530000,24,21,S,X,ST16
2000-12-13T15:24:16.250000,24,22,S,X,ST17
2000-12-13T15:24:07.890000,24,23,P,X,ST18
2000-12-13T15:24:12.830000,24,24,S,X,ST18
2000-12-13T15:24:07.300000,24,25,P,X,ST19
2000-12-13T15:24:02.830000,24,26,P,X,ST20
2000-12-13T15:24:04.100000,24,27,S,X,ST20
2000-12-13T15:24:04.910000,24,28,P,X,ST21
2000-12-13T15:24:07.630000,24,29,S,X,ST21
2000-12-13T15:24:02.620000,24,30,P,X,ST22
2000-12-13T15:24:03.750000,24,31,S,X,ST22
2000-12-13T15:24:08.980000,24,32,S,X,ST23
2000-12-13T15:24:05.840000,24,33,P,X,ST25
2000-12-13T15:24:09.310000,24,34,S,X,ST25
2000-12-13T15:24:08.910000,24,35,P,X,ST26
2000-12-13T15:25:15.430000,25,1,S,X,ST0 
2000-12-13T15:25:03.710000,25,2,P,X,ST1 
2000-12-13T15:25:08.370000,25,3,P,X,ST2 
2000-12-13T15:25:06.830000,25,4,S,X,ST3 
2000-12-13T15:25:08.560000,25,5,P,X,ST4 
2000-12-13T15:25:06.050000,25,6,P,X,ST5 
2000-12-13T15:25:07.280000,25,7,P,X,ST6 
2000-12-13T15:25:05.440000,25,8,P,X,ST7 
2000-12-13T15:25:08.690000,25,9,S,X,ST7 
2000-12-13T15:25:04.140000,25,10,P,X,ST8 
2000-12-13T15:25:06.550000,25,11,S,X,ST8 
2000-12-13T15:25:07.340000,25,12,P,X,ST9 
2000-12-13T15:25:11.810000,25,13,S,X,ST9 
2000-12-13T15:25:04.480000,25,14,P,X,ST10
2000-12-13T15:25:06.940000,25,15,S,X,ST10
2000-12-13T15:25:06.390000,25,16,P,X,ST11
2000-12-13T15:25:10.420000,25,17,S,X,ST11
2000-12-13T15:25:03.120000,25,18,P,X,ST12
2000-12-13T15:25:10.990000,25,19,S,X,ST13
2000-12-13T15:25:06.210000,25,20,P,X,ST14
2000-12-13T15:25:09.850000,25,21,S,X,ST14
2000-12-13T15:25:06.410000,25,22,P,X,ST15
2000-12-13T15:25:10.340000,25,23,S,X,ST15
2000-12-13T15:25:15.160000,25,24,S,X,ST17
2000-12-13T15:25:07.210000,25,25,P,X,ST18
2000-12-13T15:25:11.690000,25,26,S,X,ST18
2000-12-13T15:25:06.640000,25,27,P,X,ST19
2000-12-13T15:25:10.640000,25,28,S,X,ST19
2000-12-13T15:25:02.740000,25,29,P,X,ST20
2000-12-13T15:25:04.250000,25,30,P,X,ST21
2000-12-13T15:25:06.520000,25,31,S,X,ST21
2000-12-13T15:25:02.730000,25,32,P,X,ST22
2000-12-13T15:25:04.990000,25,33,P,X,ST23
2000-12-13T15:25:07.830000,25,34,S,X,ST23
2000-12-13T15:25:13.270000,25,35,S,X,ST24
2000-12-13T15:25:05.190000,25,36,P,X,ST25
2000-12-13T15:25:08.220000,25,37,S,X,ST25
2000-12-13T15:25:08.240000,25,38,P,X,ST26
2000-12-13T15:26:04.550000,26,1,P,X,ST0 
2000-12-13T15:26:05.410000,26,2,P,X,ST1 
2000-12-13T15:26:08.450000,26,3,S,X,ST1 
2000-12-13T15:26:12.360000,26,4,P,X,ST2 
2000-12-13T15:26:20.020000,26,5,S,X,ST2 
2000-12-13T15:26:09.370000,26,6,P,X,ST3 
2000-12-13T15:26:15.250000,26,7,S,X,ST3 
2000-12-13T15:26:06.190000,26,8,P,X,ST4 
2000-12-13T15:26:08.900000,26,9,P,X,ST5 
2000-12-13T15:26:10.120000,26,10,S,X,ST6 
2000-12-13T15:26:07.510000,26,11,P,X,ST8 
2000-12-13T15:26:08.120000,26,12,P,X,ST9 
2000-12-13T15:26:11.340000,26,13,P,X,ST11
2000-12-13T15:26:07.570000,26,14,P,X,ST12
2000-12-13T15:26:12.080000,26,15,S,X,ST12
2000-12-13T15:26:03.570000,26,16,S,X,ST13
2000-12-13T15:26:04.920000,26,17,P,X,ST14
2000-12-13T15:26:07.620000,26,18,S,X,ST14
2000-12-13T15:26:05.240000,26,19,S,X,ST15
2000-12-13T15:26:04.590000,26,20,P,X,ST17
2000-12-13T15:26:07.100000,26,21,S,X,ST17
2000-12-13T15:26:04.330000,26,22,S,X,ST18
2000-12-13T15:26:02.480000,26,23,P,X,ST19
2000-12-13T15:26:11.860000,26,24,S,X,ST20
2000-12-13T15:26:04.790000,26,25,P,X,ST21
2000-12-13T15:26:03.900000,26,26,P,X,ST23
2000-12-13T15:26:03.270000,26,27,P,X,ST24
2000-12-13T15:26:04.100000,26,28,P,X,ST25
2000-12-13T15:26:06.260000,26,29,S,X,ST25
2000-12-13T15:26:03.330000,26,30,P,X,ST26
2000-12-13T15:27:08.950000,27,1,S,X,ST0 
2000-12-13T15:27:05.520000,27,2,P,X,ST1 
2000-12-13T15:27:08.810000,27,3,S,X,ST1 
2000-12-13T15:27:08.940000,27,4,P,X,ST3 
2000-12-13T15:27:04.380000,27,5,P,X,ST4 
2000-12-13T15:27:06.730000,27,6,S,X,ST4 
2000-12-13T15:27:08.050000,27,7,P,X,ST6 
2000-12-13T15:27:13.050000,27,8,S,X,ST6 
2000-12-13T15:27:04.740000,27,9,P,X,ST7 
2000-12-13T15:27:07.600000,27,10,S,X,ST7 
2000-12-13T15:27:06.660000,27,11,P,X,ST8 
2000-12-13T15:27:10.270000,27,12,S,X,ST9 
2000-12-13T15:27:09.220000,27,13,P,X,ST10
2000-12-13T15:27:11.040000,27,14,P,X,ST11
2000-12-13T15:27:18.470000,27,15,S,X,ST11
2000-12-13T15:27:06.550000,27,16,S,X,ST13
2000-12-13T15:27:06.570000,27,17,P,X,ST14
2000-12-13T15:27:02.300000,27,18,P,X,ST15
2000-12-13T15:27:04.110000,27,19,P,X,ST16
2000-12-13T15:27:06.310000,27,20,S,X,ST16
2000-12-13T15:27:06.380000,27,21,P,X,ST17
2000-12-13T15:27:10.160000,27,22,S,X,ST17
2000-12-13T15:27:04.550000,27,23,S,X,ST18
2000-12-13T15:27:07.040000,27,24,P,X,ST20
2000-12-13T15:27:11.460000,27,25,S,X,ST20
2000-12-13T15:27:04.660000,27,26,P,X,ST21
2000-12-13T15:27:07.320000,27,27,S,X,ST21
2000-12-13T15:27:07.260000,27,28,P,X,ST22
2000-12-13T15:27:03.730000,27,29,P,X,ST23
2000-12-13T15:27:05.710000,27,30,S,X,ST23
2000-12-13T15:27:03.310000,27,31,P,X,ST25
2000-12-13T15:27:04.400000,27,32,P,X,ST26
2000-12-13T15:27:06.830000,27,33,S,X,ST26
2000-12-13T15:28:09.650000,28,1,P,X,ST0 
2000-12-13T15:28:03.840000,28,2,P,X,ST1 
2000-12-13T15:28:08.680000,28,3,P,X,ST2 
2000-12-13T15:28:14.120000,28,4,S,X,ST2 
2000-12-13T15:28:04.360000,28,5,P,X,ST3 
2000-12-13T15:28:06.730000,28,6,S,X,ST3 
2000-12-13T15:28:08.470000,28,7,P,X,ST4 
2000-12-13T15:28:06.450000,28,8,P,X,ST5 
2000-12-13T15:28:10.260000,28,9,S,X,ST5 
2000-12-13T15:28:07.690000,28,10,P,X,ST6 
2000-12-13T15:28:12.340000,28,11,S,X,ST6 
2000-12-13T15:28:05.290000,28,12,P,X,ST7 
2000-12-13T15:28:03.760000,28,13,P,X,ST8 
2000-12-13T15:28:05.910000,28,14,S,X,ST8 
2000-12-13T15:28:07.150000,28,15,P,X,ST9 
2000-12-13T15:28:04.560000,28,16,P,X,ST10
2000-12-13T15:28:07.050000,28,17,P,X,ST13
2000-12-13T15:28:06.470000,28,18,P,X,ST15
2000-12-13T15:28:10.480000,28,19,S,X,ST15
2000-12-13T15:28:08.890000,28,20,P,X,ST16
2000-12-13T15:28:14.520000,28,21,S,X,ST16
2000-12-13T15:28:09.550000,28,22,P,X,ST17
2000-12-13T15:28:11.910000,28,23,S,X,ST18
2000-12-13T15:28:06.780000,28,24,P,X,ST19
2000-12-13T15:28:02.330000,28,25,P,X,ST20
2000-12-13T15:28:03.280000,28,26,S,X,ST20
2000-12-13T15:28:02.490000,28,27,P,X,ST22
2000-12-13T15:28:05.090000,28,28,P,X,ST23
2000-12-13T15:28:08.410000,28,29,P,X,ST24
2000-12-13T15:28:05.230000,28,30,P,X,ST25
2000-12-13T15:28:08.290000,28,31,S,X,ST25
2000-12-13T15:28:08.390000,28,32,P,X,ST26
2000-12-13T15:28:13.640000,28,33,S,X,ST26
2000-12-13T15:29:09.500000,29,1,P,X,ST0 
2000-12-13T15:29:03.700000,29,2,P,X,ST1 
2000-12-13T15:29:05.540000,29,3,S,X,ST1 
2000-12-13T15:29:08.600000,29,4,P,X,ST2 
2000-12-13T15:29:13.950000,29,5,S,X,ST2 
2000-12-13T15:29:04.410000,29,6,P,X,ST3 
2000-12-13T15:29:08.390000,29,7,P,X,ST4 
2000-12-13T15:29:06.310000,29,8,P,X,ST5 
2000-12-13T15:29:07.460000,29,9,P,X,ST6 
2000-12-13T15:29:05.250000,29,10,P,X,ST7 
2000-12-13T15:29:08.370000,29,11,S,X,ST7 
2000-12-13T15:29:11.510000,29,12,S,X,ST9 
2000-12-13T15:29:04.570000,29,13,P,X,ST10
2000-12-13T15:29:07.060000,29,14,S,X,ST10
2000-12-13T15:29:04.770000,29,15,S,X,ST12
2000-12-13T15:29:06.860000,29,16,P,X,ST13
2000-12-13T15:29:10.110000,29,17,S,X,ST14
2000-12-13T15:29:06.350000,29,18,P,X,ST15
2000-12-13T15:29:10.250000,29,19,S,X,ST15
2000-12-13T15:29:14.330000,29,20,S,X,ST16
2000-12-13T15:29:15.250000,29,21,S,X,ST17
2000-12-13T15:29:07.170000,29,22,P,X,ST18
2000-12-13T15:29:11.650000,29,23,S,X,ST18
2000-12-13T15:29:02.510000,29,24,P,X,ST20
2000-12-13T15:29:04.200000,29,25,P,X,ST21
2000-12-13T15:29:06.450000,29,26,S,X,ST21
2000-12-13T15:29:02.610000,29,27,P,X,ST22
2000-12-13T15:29:03.720000,29,28,S,X,ST22
2000-12-13T15:29:04.940000,29,29,P,X,ST23
2000-12-13T15:29:07.760000,29,30,S,X,ST23
2000-12-13T15:29:08.230000,29,31,P,X,ST24
2000-12-13T15:29:13.340000,29,32,S,X,ST24
2000-12-13T15:29:05.090000,29,33,P,X,ST25
2000-12-13T15:29:08.240000,29,34,P,X,ST26
2000-12-13T15:30:05.570000,30,1,P,X,ST0 
2000-12-13T15:30:08.830000,30,2,S,X,ST0 
2000-12-13T15:30:13.520000,30,3,P,X,ST2 
2000-12-13T15:30:09.410000,30,4,P,X,ST3 
2000-12-13T15:30:15.440000,30,5,S,X,ST3 
2000-12-13T15:30:03.770000,30,6,P,X,ST4 
2000-12-13T15:30:05.660000,30,7,S,X,ST4 
2000-12-13T15:30:10.440000,30,8,P,X,ST5 
2000-12-13T15:30:08.600000,30,9,P,X,ST6 
2000-12-13T15:30:05.020000,30,10,P,X,ST7 
2000-12-13T15:30:07.100000,30,11,P,X,ST8 
2000-12-13T15:30:11.780000,30,12,S,X,ST8 
2000-12-13T15:30:06.220000,30,13,P,X,ST9 
2000-12-13T15:30:09.740000,30,14,P,X,ST10
2000-12-13T15:30:11.520000,30,15,P,X,ST11
2000-12-13T15:30:08.280000,30,16,P,X,ST12
2000-12-13T15:30:04.710000,30,17,P,X,ST13
2000-12-13T15:30:07.130000,30,18,P,X,ST14
2000-12-13T15:30:11.420000,30,19,S,X,ST14
2000-12-13T15:30:06.500000,30,20,P,X,ST17
2000-12-13T15:30:10.380000,30,21,S,X,ST17
2000-12-13T15:30:03.880000,30,22,P,X,ST19
2000-12-13T15:30:07.580000,30,23,P,X,ST20
2000-12-13T15:30:05.300000,30,24,P,X,ST21
2000-12-13T15:30:08.450000,30,25,S,X,ST21
2000-12-13T15:30:04.430000,30,26,P,X,ST23
2000-12-13T15:30:05.120000,30,27,P,X,ST24
2000-12-13T15:30:08.050000,30,28,S,X,ST24
2000-12-13T15:30:04.000000,30,29,P,X,ST25
2000-12-13T15:30:06.220000,30,30,S,X,ST25
2000-12-13T15:30:04.540000,30,31,P,X,ST26
2000-12-13T15:31:05.180000,31,1,P,X,ST0 
2000-12-13T15:31:08.070000,31,2,S,X,ST0 
2000-12-13T15:31:07.670000,31,3,S,X,ST1 
2000-12-13T15:31:12.080000,31,4,P,X,ST2 
2000-12-13T15:31:08.930000,31,5,P,X,ST3 
2000-12-13T15:31:06.090000,31,6,P,X,ST4 
2000-12-13T15:31:09.640000,31,7,S,X,ST4 
2000-12-13T15:31:14.050000,31,8,S,X,ST5 
2000-12-13T15:31:05.790000,31,9,P,X,ST7 
2000-12-13T15:31:09.350000,31,10,S,X,ST7 
2000-12-13T15:31:07.020000,31,11,P,X,ST8 
2000-12-13T15:31:11.590000,31,12,S,X,ST8 
2000-12-13T15:31:07.780000,31,13,P,X,ST9 
2000-12-13T15:31:08.980000,31,14,P,X,ST10
2000-12-13T15:31:14.650000,31,15,S,X,ST10
2000-12-13T15:31:10.910000,31,16,P,X,ST11
2000-12-13T15:31:18.190000,31,17,S,X,ST11
2000-12-13T15:31:02.570000,31,18,P,X,ST13
2000-12-13T15:31:04.960000,31,19,P,X,ST14
2000-12-13T15:31:04.520000,31,20,S,X,ST15
2000-12-13T15:31:08.350000,31,21,S,X,ST16
2000-12-13T15:31:05.230000,31,22,P,X,ST17
2000-12-13T15:31:08.180000,31,23,S,X,ST17
